year,month,day,hour,1hrfm,10hrfm,100hrfm,1000hrfm,precip
2022,6,15,1,0.150837,0.140397,0.167285,0.071485,0
2022,6,15,2,0.149943,0.141873,0.167358,0.071592,0
2022,6,15,3,0.15119,0.143484,0.167416,0.07168,0
2022,6,15,4,0.153031,0.145179,0.167471,0.07177,0
2022,6,15,5,0.151822,0.146308,0.167434,0.071768,0
2022,6,15,6,0.15669,0.148194,0.167564,0.071977,0
2022,6,15,7,0.155597,0.14838,0.167341,0.071774,0
2022,6,15,8,0.149089,0.146374,0.164976,0.071374,0
2022,6,15,9,0.1399,0.141236,0.16095,0.068037,0
2022,6,15,10,0.132621,0.137265,0.160001,0.06848,0
2022,6,15,11,0.125703,0.1322,0.156919,0.066526,0
2022,6,15,12,0.117673,0.12447,0.151557,0.063041,0
2022,6,15,13,0.109573,0.118642,0.151139,0.063908,0
2022,6,15,14,0.103777,0.113991,0.150387,0.064925,0
2022,6,15,15,0.099899,0.108161,0.146823,0.063238,0
2022,6,15,16,0.097046,0.103253,0.14528,0.063544,0
2022,6,15,17,0.093064,0.097912,0.142719,0.062834,0
2022,6,15,18,0.089678,0.093914,0.141619,0.063875,0
2022,6,15,19,0.095608,0.093383,0.14257,0.066833,0
2022,6,15,20,0.110695,0.095218,0.145296,0.071362,0
2022,6,15,21,0.124767,0.098167,0.145696,0.071609,0
2022,6,15,22,0.134738,0.101469,0.145938,0.071787,0
2022,6,15,23,0.163538,0.107565,0.146705,0.072625,0
2022,6,16,0,0.186805,0.115163,0.147162,0.072874,0
2022,6,16,1,0.198614,0.123277,0.14765,0.073176,0
2022,6,16,2,0.212829,0.132338,0.148163,0.073406,0
2022,6,16,3,0.228461,0.142947,0.148556,0.07354,0
2022,6,16,4,0.239387,0.154925,0.148903,0.073628,0
2022,6,16,5,0.243537,0.166563,0.149235,0.073715,0
2022,6,16,6,0.247712,0.172403,0.14908,0.073338,0
2022,6,16,7,0.250073,0.177871,0.149029,0.073129,0
2022,6,16,8,0.234167,0.179382,0.148723,0.072661,0
2022,6,16,9,0.200435,0.171829,0.144478,0.06976,0
2022,6,16,10,0.166943,0.160617,0.1407,0.066979,0
2022,6,16,11,0.138779,0.147372,0.136693,0.064618,0
2022,6,16,12,0.116447,0.133871,0.133194,0.063635,0
2022,6,16,13,0.10222,0.124031,0.132853,0.065575,0
2022,6,16,14,0.09048,0.114759,0.130017,0.064667,0
2022,6,16,15,0.078598,0.104968,0.126596,0.063755,0
2022,6,16,16,0.068399,0.096967,0.124603,0.064268,0
2022,6,16,17,0.060872,0.090499,0.122838,0.064683,0
2022,6,16,18,0.066244,0.088132,0.123692,0.067809,0
2022,6,16,19,0.081574,0.088366,0.12445,0.070022,0
2022,6,16,20,0.094286,0.089544,0.125298,0.071722,0
2022,6,16,21,0.103606,0.091539,0.125549,0.071916,0
2022,6,16,22,0.104892,0.093367,0.125657,0.072021,0
2022,6,16,23,0.116726,0.096584,0.125971,0.072366,0
2022,6,17,0,0.136998,0.10153,0.126359,0.07268,0
2022,6,17,1,0.150841,0.107,0.126665,0.072893,0
2022,6,17,2,0.152701,0.111859,0.126776,0.072885,0
2022,6,17,3,0.158211,0.117408,0.127161,0.073172,0
2022,6,17,4,0.171204,0.124049,0.127671,0.073573,0
2022,6,17,5,0.182921,0.131413,0.128243,0.073899,0
2022,6,17,6,0.193785,0.137813,0.128191,0.073642,0
2022,6,17,7,0.199239,0.143385,0.128048,0.073307,0
2022,6,17,8,0.186205,0.145742,0.127795,0.072934,0
2022,6,17,9,0.161617,0.1406,0.124451,0.070252,0
2022,6,17,10,0.137768,0.132106,0.121217,0.06778,0
2022,6,17,11,0.118066,0.122257,0.118016,0.066095,0
2022,6,17,12,0.102735,0.112598,0.115448,0.065577,0
2022,6,17,13,0.091682,0.103714,0.11327,0.065519,0
2022,6,17,14,0.082788,0.095432,0.11069,0.065208,0
2022,6,17,15,0.075875,0.088459,0.108664,0.065468,0
